"","Algorithme","Mean_Sil","Mean_ARI","Mean_Vmes","Mean_FM","Mean_F1","Mean_Precision","Mean_Recall","Mean_Accuracy","Mean_Overlap","Mean_Clusters","Min_Sil","Min_ARI","Min_Vmes","Min_FM","Min_F1","Min_Precision","Min_Recall","Min_Accuracy","Min_Overlap","Min_Clusters","Max_Sil","Max_ARI","Max_Vmes","Max_FM","Max_F1","Max_Precision","Max_Recall","Max_Accuracy","Max_Overlap","Max_Clusters","EC_Sil","EC_ARI","EC_Vmes","EC_FM","EC_F1","EC_Precision","EC_Recall","EC_Accuracy","EC_Overlap","EC_Clusters"
"11","ecm_FuzzySilhouette",0.323141054404336,0.379023933476832,0.483911441392402,0.760101663653978,0.747231923769069,0.720272520948423,0.802133333333333,0.802133333333333,0.943643613707165,52.5,0.305756351336905,0.374216414330397,0.48291923976595,0.753987348598424,0.741100989323146,0.714192112872465,0.796,0.796,0.94353360035603,48,0.344414625599101,0.381935306050079,0.484878821592358,0.769929157942658,0.757096549796717,0.730038064347648,0.812,0.812,0.943854027592345,60,0.0117263719597689,0.00224698239813479,0.00050560951585351,0.00490720841777431,0.00492071710613018,0.00487863154483738,0.00492431608336182,0.00492431608336182,0.000106707561774624,3.10644491340183
"12","ecm_Mass25",0.422939373712825,0.537235589844685,0.54774981779556,0.638988351489154,0.619224153217276,0.596835022084933,0.684933333333333,0.684933333333333,0.904005696484201,9.1,0.398814621273708,0.53173402337657,0.536127239017438,0.522677883312091,0.495806506084474,0.451308650391422,0.605333333333333,0.605333333333333,0.873975967957276,8,0.47789406672701,0.538783053224221,0.594143755962177,0.668693145426707,0.650570310233639,0.63395631768525,0.705333333333333,0.705333333333333,0.911615487316422,10,0.0284039166080718,0.0027579497196434,0.0231969857674437,0.0581597431192676,0.0617114359238348,0.0727681988323415,0.0398041873844121,0.0398041873844121,0.0150150317334302,0.700000000000007
"13","ecm_Mass50",0.406849459287154,0.539613377334485,0.536390301089652,0.66785690956899,0.649914649922755,0.63297004744933,0.704666666666667,0.704666666666667,0.91153360035603,9.4,0.398814621273708,0.538324195190868,0.536127239017438,0.667020673711274,0.649258989611871,0.631983777213411,0.704,0.704,0.911451713395639,8,0.415432347970621,0.549380584493623,0.538436603253343,0.668693145426707,0.650570310233639,0.63395631768525,0.705333333333333,0.705333333333333,0.911615487316422,10,0.00807213360742484,0.00326291344044985,0.000682772859800531,0.0008362358576584,0.000655660310949332,0.000986270235916416,0.00066666666664387,0.00066666666664387,8.18869604206848e-05,0.663324958071068
"14","ecm_Mass100",0.336402664858466,0.508237408888188,0.508546190762706,0.747763888062231,0.72955214176652,0.738924890914475,0.757466666666667,0.757466666666667,0.936758700489542,12.2,0.23434443220519,0.459058176021189,0.475861693917001,0.667020673711274,0.649258989611871,0.631983777213411,0.704,0.704,0.911451713395639,9,0.415432347970621,0.538783053224221,0.544879323300972,0.840042288174023,0.835011299228167,0.844104121914652,0.836,0.836,0.964692478860703,19,0.0638217201191315,0.0316480953145669,0.0296472434013898,0.0710270508324573,0.0795572795732119,0.0897528726397237,0.0539545487733287,0.0539545487733287,0.0240216009859551,3.4
"15","hclust",0.435331746109423,0.668310607396669,0.61155612176216,0.841446148597662,0.810997522168945,0.864859471893126,0.818666666666667,0.818666666666667,0.940514463729417,6,0.435331746109423,0.668310607396669,0.61155612176216,0.841446148597662,0.810997522168945,0.864859471893126,0.818666666666667,0.818666666666667,0.940514463729417,6,0.435331746109423,0.668310607396669,0.61155612176216,0.841446148597662,0.810997522168945,0.864859471893126,0.818666666666667,0.818666666666667,0.940514463729417,6,0,0,0,0,0,0,0,0,0,0
"16","hdbscanafter",0.245604456878462,0.0251689866763547,0.428173267228425,0.897398972758994,0.884075855986274,0.922127766765914,0.873333333333333,0.873333333333333,0.980550066755674,218,0.245604456878462,0.0251689866763547,0.428173267228425,0.897398972758994,0.884075855986274,0.922127766765914,0.873333333333333,0.873333333333333,0.980550066755674,218,0.245604456878462,0.0251689866763547,0.428173267228425,0.897398972758994,0.884075855986274,0.922127766765914,0.873333333333333,0.873333333333333,0.980550066755674,218,0,0,0,0,0,0,0,0,0,0
"17","hdbscanbefore",0.630221927190391,0.569787478460655,0.760187533431869,0.351422787690983,0.331541218637993,0.248987854251012,0.496,0.496,0.833110814419226,3,0.630221927190391,0.569787478460655,0.760187533431869,0.351422787690983,0.331541218637993,0.248987854251012,0.496,0.496,0.833110814419226,3,0.630221927190391,0.569787478460655,0.760187533431869,0.351422787690983,0.331541218637993,0.248987854251012,0.496,0.496,0.833110814419226,3,0,0,0,0,0,0,0,0,0,0
"18","kmeans",0.462451529060882,0.575501664238783,0.51230501536603,0.771333231427706,0.768648706362519,0.773204375850002,0.769466666666667,0.769466666666667,0.939869692923899,6,0.462320948654841,0.573535156276732,0.511914694182283,0.769855514052304,0.76718506491031,0.771715511089501,0.768,0.768,0.939603026257232,6,0.463538712593435,0.582078749748494,0.514239982641754,0.777104613481773,0.773635695915164,0.779550232738367,0.774666666666667,0.774666666666667,0.940368491321762,6,0.000362453918402425,0.00274864703350718,0.000686542609734949,0.00222718635201998,0.00206213145278276,0.00236223702652866,0.00210396451174162,0.00210396451171523,0.000328585072323745,0
"19","cmeans",0.463380141580721,0.587403232293153,0.514209173855296,0.780941510633608,0.777715927672797,0.783223000467511,0.778666666666667,0.778666666666667,0.941247886070316,6,0.463380141580721,0.587403232293153,0.514209173855296,0.780941510633608,0.777715927672797,0.783223000467511,0.778666666666667,0.778666666666667,0.941247886070316,6,0.463380141580721,0.587403232293153,0.514209173855296,0.780941510633608,0.777715927672797,0.783223000467511,0.778666666666667,0.778666666666667,0.941247886070316,6,0,0,0,0,0,0,0,0,0,0
"20","ecm",0.426197236703849,0.568850219848871,0.541511861921739,0.764913551119448,0.734813392372688,0.785289126966748,0.745066666666667,0.745066666666667,0.924866221628838,6,0.425608472591843,0.568231902721403,0.541223410121315,0.764032948472483,0.733498444420263,0.784605304235962,0.744,0.744,0.924550066755674,6,0.42634442773185,0.569004799130738,0.541583974871845,0.76513370178119,0.735142129360794,0.785460082649445,0.745333333333333,0.745333333333333,0.92494526034713,6,0.000294382056011015,0.0003091585635606,0.000144225900358434,0.000440301323671177,0.000657473976210211,0.000341911365345965,0.000533333333227666,0.000533333333227666,0.000158077436578128,0
