"","Algorithme","Mean_Sil","Mean_ARI","Mean_Vmes","Mean_FM","Mean_F1","Mean_Precision","Mean_Recall","Mean_Accuracy","Mean_Overlap","Mean_Clusters","Min_Sil","Min_ARI","Min_Vmes","Min_FM","Min_F1","Min_Precision","Min_Recall","Min_Accuracy","Min_Overlap","Min_Clusters","Max_Sil","Max_ARI","Max_Vmes","Max_FM","Max_F1","Max_Precision","Max_Recall","Max_Accuracy","Max_Overlap","Max_Clusters","EC_Sil","EC_ARI","EC_Vmes","EC_FM","EC_F1","EC_Precision","EC_Recall","EC_Accuracy","EC_Overlap","EC_Clusters"
"11","ecm_FuzzySilhouette",0.306328127471364,0.0295753757285114,0.30475567569198,0.213907039438177,0.132249395152281,0.271819137749737,0.168333333333333,0.629559748427673,0.911103458921595,6,0.30574315774391,0.0294074224770321,0.304368754502279,0.213907039438177,0.132249395152281,0.271819137749737,0.168333333333333,0.629559748427673,0.911057545784501,6,0.307130991961242,0.0298781618029534,0.304850494121009,0.213907039438177,0.132249395152281,0.271819137749737,0.168333333333333,0.629559748427673,0.911170745415613,6,0.00042992298163341,0.000135680808659995,0.000130391561615012,0,0,0,0,0,3.52046611069109e-05,0
"12","ecm_Mass25",0.293815740214627,0.0210976582641381,0.290067422124421,0.888454485811776,0.872362162589089,0.898827547699424,0.878215789473684,0.917358490566038,0.998496582241907,168.9,0.27910022480789,0.0174438736133133,0.289759166011441,0.878975167830596,0.858350720850977,0.891004961537343,0.865719298245614,0.910062893081761,0.99815555845811,159,0.315268361436814,0.0252301192565966,0.290330122894276,0.898833235727563,0.881733345042416,0.906904979212514,0.890833333333333,0.923270440251572,0.998958246751448,184,0.0107089461489141,0.00216576951002764,0.000144223602400654,0.00494390810675949,0.00713095301517945,0.00448276461992574,0.00736780824519788,0.00411649513758492,0.000270768255855378,7.85429818634349
"13","ecm_Mass50",0.292784703658926,0.0226546075301112,0.290154537047259,0.890344485551149,0.871917758211689,0.897981842128949,0.882781578947368,0.917547169811321,0.998380057866385,161.2,0.265579879422578,0.0211051377083435,0.289864536167168,0.877861902050088,0.858517926796092,0.88897680924962,0.866885964912281,0.908805031446541,0.998149225611614,152,0.308915076588356,0.0246911337642657,0.290370900072014,0.900047651593995,0.887153663488615,0.907355258358222,0.896008771929825,0.925157232704403,0.998697016833498,178,0.0123192174117637,0.00100153436569692,0.00018583196009543,0.00777815312812547,0.0099422027449704,0.00574098623072189,0.0101904716915537,0.00533998932003373,0.000179478249509786,9.71390755566493
"14","ecm_Mass100",0.0849245858493532,0.0270982494154616,0.295437224018264,0.738145072248795,0.672918166742272,0.855342709498675,0.6376,0.817735849056604,0.969321158435945,96.5,0.0594952109326081,0.0165626036805687,0.293686238550313,0.666810152232242,0.625266205544626,0.719986347258294,0.600710526315789,0.80377358490566,0.968021500013853,81,0.133436817941025,0.0308832035534204,0.297313512008866,0.776070648751079,0.72775917103244,0.880884309178182,0.685368421052632,0.833962264150943,0.970272826943095,105,0.023962183155595,0.00458394134839452,0.00126751074044476,0.0305768360285213,0.0400874114345893,0.0461798266789487,0.0299570080786724,0.0105270319259935,0.000697849692646666,7.53989389845775
"15","hclust",0.438543227280113,0.0876263088698184,0.261250178390789,0.244881352098834,0.213600011232716,0.183572071242102,0.326666666666667,0.689308176100629,0.908464245144488,6,0.438543227280113,0.0876263088698184,0.261250178390789,0.244881352098834,0.213600011232716,0.183572071242102,0.326666666666667,0.689308176100629,0.908464245144488,6,0.438543227280113,0.0876263088698184,0.261250178390789,0.244881352098834,0.213600011232716,0.183572071242102,0.326666666666667,0.689308176100629,0.908464245144488,6,0,0,0,0,0,0,0,0,0,0
"16","hdbscanafter",0.0913780076815497,-0.0130314215691547,0.29463948335834,0.799815545420173,0.746074080414443,0.903112809452849,0.708333333333333,0.838993710691824,0.953675227883523,197,0.0913780076815497,-0.0130314215691547,0.29463948335834,0.799815545420173,0.746074080414443,0.903112809452849,0.708333333333333,0.838993710691824,0.953675227883523,197,0.0913780076815497,-0.0130314215691547,0.29463948335834,0.799815545420173,0.746074080414443,0.903112809452849,0.708333333333333,0.838993710691824,0.953675227883523,197,0,0,0,0,0,0,0,0,0,0
"17","hdbscanbefore",-0.126941471551686,0.724042328334101,0.663914751083606,0.361914262990768,0.281569043702232,0.356115918154095,0.36780701754386,0.718238993710692,0.869543362187365,4,-0.126941471551686,0.724042328334101,0.663914751083606,0.361914262990768,0.281569043702232,0.356115918154095,0.36780701754386,0.718238993710692,0.869543362187365,4,-0.126941471551686,0.724042328334101,0.663914751083606,0.361914262990768,0.281569043702232,0.356115918154095,0.36780701754386,0.718238993710692,0.869543362187365,4,0,0,0,0,0,0,0,0,0,0
"18","kmeans",0.480790086301032,0.0847800634329983,0.260442344248078,0.244176323891892,0.214084929130618,0.1825165640583,0.326666666666667,0.689308176100629,0.913091181115452,6,0.478785862405436,0.0847081539435556,0.260095343894053,0.244113179766329,0.214078743219991,0.182422177149882,0.326666666666667,0.689308176100629,0.913063474912033,6,0.481012777844988,0.0847880533762697,0.26048089984297,0.244183339905843,0.214140602326256,0.182527051492569,0.326666666666667,0.689308176100629,0.913340536946222,6,0.000668074631882768,2.39698298141889e-05,0.000115666784617719,2.10480419995838e-05,1.85577318878353e-05,3.14623027331701e-05,0,0,8.31186096859884e-05,0
"19","cmeans",0.479715566205014,0.0850955550440603,0.260411269269501,0.244148071104057,0.214109450175313,0.1824743284403,0.326666666666667,0.689308176100629,0.913209051220854,6,0.479687251341395,0.0850916841196943,0.260381438447424,0.244148071104057,0.214109450175313,0.1824743284403,0.326666666666667,0.689308176100629,0.913208338775623,6,0.479718712300972,0.0850959851467676,0.260414583805288,0.244148071104057,0.214109450175313,0.1824743284403,0.326666666666667,0.689308176100629,0.913215463227931,6,9.43828598754058e-06,1.29030835535476e-06,9.94360722245786e-06,0,0,0,0,0,2.13731692949891e-06,0
"20","ecm",0.306103803935559,0.0295157309000656,0.304780718097472,0.213907039438177,0.132249395152281,0.271819137749737,0.168333333333333,0.629559748427673,0.911090397425698,6,0.30574315774391,0.0292866039489971,0.304673308000986,0.213907039438177,0.132249395152281,0.271819137749737,0.168333333333333,0.629559748427673,0.911057545784501,6,0.306634316322967,0.0298781618029534,0.304850494121009,0.213907039438177,0.132249395152281,0.271819137749737,0.168333333333333,0.629559748427673,0.911170745415613,6,0.000367672978791761,0.000196214948382916,5.95416728474929e-05,0,0,0,0,0,4.41929503353899e-05,0
