"","Algorithme","Mean_Sil","Mean_ARI","Mean_Vmes","Mean_FM","Mean_F1","Mean_Precision","Mean_Recall","Mean_Accuracy","Mean_Overlap","Mean_Clusters","Min_Sil","Min_ARI","Min_Vmes","Min_FM","Min_F1","Min_Precision","Min_Recall","Min_Accuracy","Min_Overlap","Min_Clusters","Max_Sil","Max_ARI","Max_Vmes","Max_FM","Max_F1","Max_Precision","Max_Recall","Max_Accuracy","Max_Overlap","Max_Clusters","EC_Sil","EC_ARI","EC_Vmes","EC_FM","EC_F1","EC_Precision","EC_Recall","EC_Accuracy","EC_Overlap","EC_Clusters"
"11","ecm_FuzzySilhouette",0.326317258990495,0.0756607862703835,0.32131526868815,0.329347162404226,0.216437490096198,0.338614630750412,0.320333333333333,0.637106918238994,0.919277580535996,6,0.326317258990495,0.0756607862703835,0.32131526868815,0.329347162404226,0.216437490096198,0.338614630750412,0.320333333333333,0.637106918238994,0.919277580535996,6,0.326317258990495,0.0756607862703835,0.32131526868815,0.329347162404226,0.216437490096198,0.338614630750412,0.320333333333333,0.637106918238994,0.919277580535996,6,0,0,0,0,0,0,0,0,0,0
"12","ecm_Mass25",0.413206252122412,0.0721542051244133,0.312395231526806,0.729555432170882,0.72540502541015,0.67515999400851,0.788333333333333,0.863522012578616,0.988477385800967,23,0.413206252122412,0.0721542051244133,0.312395231526806,0.729555432170882,0.72540502541015,0.67515999400851,0.788333333333333,0.863522012578616,0.988477385800967,23,0.413206252122412,0.0721542051244133,0.312395231526806,0.729555432170882,0.72540502541015,0.67515999400851,0.788333333333333,0.863522012578616,0.988477385800967,23,0,0,0,0,0,0,0,0,0,0
"13","ecm_Mass50",0.24284924878489,0.0696977530522773,0.317655391368767,0.620694223456931,0.562643856752698,0.63860927209734,0.603412280701754,0.795974842767296,0.937492667751167,17,0.181586084882902,0.00441231908399027,0.310122172394487,0.462690230618446,0.431646235232053,0.463892348300924,0.461491228070175,0.744654088050314,0.899420148742732,17,0.258433673084188,0.0920515661064799,0.323833184437925,0.68062150221507,0.5985641616319,0.7090494325676,0.653333333333333,0.812578616352201,0.948646156160079,17,0.0306331524871993,0.0333776519470607,0.00479998014770129,0.0824477168935257,0.0655356423693276,0.0926626353877463,0.0728933798720993,0.026027707484533,0.0191296900086549,0
"14","ecm_Mass100",0.40925469775297,0.0727063889319421,0.310691427694223,0.779227801330136,0.749418953392734,0.775317430171381,0.783157894736842,0.866037735849057,0.989808075170888,24,0.40925469775297,0.0727063889319421,0.310691427694223,0.779227801330136,0.749418953392734,0.775317430171381,0.783157894736842,0.866037735849057,0.989808075170888,24,0.40925469775297,0.0727063889319421,0.310691427694223,0.779227801330136,0.749418953392734,0.775317430171381,0.783157894736842,0.866037735849057,0.989808075170888,24,0,0,0,0,0,0,0,0,0,0
"15","hclust",0.419206133663678,0.0959203408672378,0.26179463360789,0.245365075086143,0.213373651534307,0.184298020628659,0.326666666666667,0.689308176100629,0.907648891158159,6,0.419206133663678,0.0959203408672378,0.26179463360789,0.245365075086143,0.213373651534307,0.184298020628659,0.326666666666667,0.689308176100629,0.907648891158159,6,0.419206133663678,0.0959203408672378,0.26179463360789,0.245365075086143,0.213373651534307,0.184298020628659,0.326666666666667,0.689308176100629,0.907648891158159,6,0,0,0,0,0,0,0,0,0,0
"16","hdbscanafter",0.31687233133916,0.0532548058515413,0.259804858240536,0.244675628377607,0.21371920538022,0.183263764659113,0.326666666666667,0.689308176100629,0.911910105243993,8,0.31687233133916,0.0532548058515413,0.259804858240536,0.244675628377607,0.21371920538022,0.183263764659113,0.326666666666667,0.689308176100629,0.911910105243993,8,0.31687233133916,0.0532548058515413,0.259804858240536,0.244675628377607,0.21371920538022,0.183263764659113,0.326666666666667,0.689308176100629,0.911910105243993,8,0,0,0,0,0,0,0,0,0,0
"17","hdbscanbefore",0.296691848885698,0.0778037859579987,0.261010152801549,0.244675628377607,0.21371920538022,0.183263764659113,0.326666666666667,0.689308176100629,0.910968094327749,7,0.296691848885698,0.0778037859579987,0.261010152801549,0.244675628377607,0.21371920538022,0.183263764659113,0.326666666666667,0.689308176100629,0.910968094327749,7,0.296691848885698,0.0778037859579987,0.261010152801549,0.244675628377607,0.21371920538022,0.183263764659113,0.326666666666667,0.689308176100629,0.910968094327749,7,0,0,0,0,0,0,0,0,0,0
"18","kmeans",0.468283278451807,0.0812855098810706,0.260525242596491,0.24518427869746,0.213450349848817,0.184026522001206,0.326666666666667,0.689308176100629,0.909413538834202,6,0.462635567189213,0.0811558258545635,0.260444357235484,0.24518427869746,0.213450349848817,0.184026522001206,0.326666666666667,0.689308176100629,0.908959790382781,6,0.469554923569198,0.0822742021826655,0.260722426027378,0.24518427869746,0.213450349848817,0.184026522001206,0.326666666666667,0.689308176100629,0.909488583065177,6,0.00196030460075461,0.000330234536070551,9.0736413638087e-05,0,0,0,0,0,0.000152686294597592,0
"19","cmeans",0.317059692050237,0.104808357791233,0.261146504895324,0.245273983017177,0.21341120823697,0.184161204321767,0.326666666666667,0.689308176100629,0.90809931486517,6,0.317059692050237,0.104808357791233,0.261146504895324,0.245273983017177,0.21341120823697,0.184161204321767,0.326666666666667,0.689308176100629,0.90809931486517,6,0.317059692050237,0.104808357791233,0.261146504895324,0.245273983017177,0.21341120823697,0.184161204321767,0.326666666666667,0.689308176100629,0.90809931486517,6,0,0,0,0,0,0,0,0,0,0
"20","ecm",0.470847296386229,0.0842212358238572,0.260990627764619,0.245022152094456,0.213527146681352,0.183783234363662,0.326666666666667,0.689308176100629,0.909967742063162,6,0.467676353856472,0.0811651152963668,0.260709884930734,0.245009063517887,0.213470518946222,0.183763595528301,0.326666666666667,0.689308176100629,0.909599407878853,6,0.47119962333398,0.0845608047713561,0.261021821412828,0.245139949283581,0.213533438651922,0.183959983881908,0.326666666666667,0.689308176100629,0.910008668083641,6,0.00105698084324531,0.00101870684249641,9.35809447129951e-05,3.92657298017454e-05,1.88759117666807e-05,5.89165060918517e-05,0,0,0.000122778061819162,0
