"","Algorithme","Mean_Sil","Mean_ARI","Mean_Vmes","Mean_FM","Mean_F1","Mean_Precision","Mean_Recall","Mean_Accuracy","Mean_Overlap","Mean_Clusters","Min_Sil","Min_ARI","Min_Vmes","Min_FM","Min_F1","Min_Precision","Min_Recall","Min_Accuracy","Min_Overlap","Min_Clusters","Max_Sil","Max_ARI","Max_Vmes","Max_FM","Max_F1","Max_Precision","Max_Recall","Max_Accuracy","Max_Overlap","Max_Clusters","EC_Sil","EC_ARI","EC_Vmes","EC_FM","EC_F1","EC_Precision","EC_Recall","EC_Accuracy","EC_Overlap","EC_Clusters"
"11","ecm_FuzzySilhouette",0.327328229370149,0.544339960282805,0.70018781950085,0.785049729922455,0.782590565817928,0.755752408149261,0.815483116323452,0.90507614213198,0.968776888395823,25.7,0.325165591779416,0.543999470819787,0.699433975797922,0.78469867279923,0.782223425133034,0.75517325757011,0.815378459075938,0.904822335025381,0.968759473422816,23,0.339018319205126,0.545265583484793,0.701319586152951,0.786453958415356,0.784059128557507,0.758069010465863,0.81590174531351,0.906091370558376,0.96884654828785,27,0.00408705319444621,0.000341118681553711,0.000585144193467306,0.000702114246369769,0.000734281369782319,0.00115830115828492,0.000209314494968567,0.000507614213340484,3.48299462515457e-05,1.00498756211208
"12","ecm_Mass25",0.249168895776988,0.477824486747669,0.65883569397241,0.671982485157115,0.658672622525188,0.671000061396773,0.67341829039308,0.830837563451777,0.936568863318262,17.8,0.14245844020469,0.443174046472735,0.635141515898723,0.529330167811479,0.527348783051819,0.496157024517633,0.564721273124634,0.758883248730964,0.914727907171744,12,0.31796668623313,0.53116514483366,0.703706479998656,0.872876588561266,0.847109999399713,0.904011436492809,0.853325945762921,0.881979695431472,0.950651126490754,22,0.059994473660738,0.0256282781742099,0.0249613662248727,0.108519812831838,0.102956983430955,0.124790678234346,0.0925006538526052,0.0511219745893391,0.0149274602117079,4.44522215417857
"13","ecm_Mass50",0.245367254947773,0.481028483545293,0.661454158633629,0.658655902419201,0.645947122611509,0.65529256652086,0.662759257549174,0.827030456852792,0.935351105205787,18.8,0.107840322751197,0.413295460966325,0.611454483540944,0.529330167811479,0.527348783051819,0.496157024517633,0.564721273124634,0.758883248730964,0.914727907171744,12,0.31796668623313,0.53116514483366,0.703706479998656,0.872876588561266,0.847109999399713,0.904011436492809,0.842814048696402,0.881979695431472,0.950651126490754,29,0.0723016085327783,0.0350782389254576,0.0317663445517777,0.116861878107898,0.110662032762507,0.137677690498696,0.0961309165375261,0.0484899456914237,0.0145928708063943,5.92958683214943
"14","ecm_Mass100",0.247091218045154,0.469997086113198,0.650726869140799,0.682258000584853,0.67274301886958,0.675813546191976,0.689106103980054,0.853045685279188,0.943862834512606,24.8,0.127684033303414,0.399990097504478,0.609319921702232,0.529330167811479,0.527348783051819,0.496157024517633,0.564721273124634,0.758883248730964,0.914727907171744,14,0.305336146264897,0.53116514483366,0.703706479998656,0.872122774648283,0.844877854214548,0.891333654902761,0.853325945762921,0.906091370558376,0.969159372802972,34,0.0501464298888539,0.0328883868180091,0.0270323320270264,0.0984943342705832,0.0967972846683292,0.106220967657284,0.0921674125483986,0.052298430883388,0.0177347558240192,5.97996655509041
"15","hclust",0.471645675369157,0.813313738284151,0.850937652920991,0.820249427704439,0.809102402022756,0.785714285714286,0.856302521008403,0.955583756345178,0.996271905778546,7,0.471645675369157,0.813313738284151,0.850937652920991,0.820249427704439,0.809102402022756,0.785714285714286,0.856302521008403,0.955583756345178,0.996271905778546,7,0.471645675369157,0.813313738284151,0.850937652920991,0.820249427704439,0.809102402022756,0.785714285714286,0.856302521008403,0.955583756345178,0.996271905778546,7,0,0,0,0,0,0,0,0,0,0
"16","hdbscanafter",0.274241483952865,0.669716646757741,0.677938457499622,0.673031976460374,0.664813456397201,0.635656520274065,0.712605042016807,0.8248730964467,0.927302162681648,55,0.274241483952865,0.669716646757741,0.677938457499622,0.673031976460374,0.664813456397201,0.635656520274065,0.712605042016807,0.8248730964467,0.927302162681648,55,0.274241483952865,0.669716646757741,0.677938457499622,0.673031976460374,0.664813456397201,0.635656520274065,0.712605042016807,0.8248730964467,0.927302162681648,55,0,0,0,0,0,0,0,0,0,0
"17","hdbscanbefore",0.41200517821831,0.808943417036094,0.889405513277675,0.673031976460374,0.664813456397201,0.635656520274065,0.712605042016807,0.8248730964467,0.927302162681648,5,0.41200517821831,0.808943417036094,0.889405513277675,0.673031976460374,0.664813456397201,0.635656520274065,0.712605042016807,0.8248730964467,0.927302162681648,5,0.41200517821831,0.808943417036094,0.889405513277675,0.673031976460374,0.664813456397201,0.635656520274065,0.712605042016807,0.8248730964467,0.927302162681648,5,0,0,0,0,0,0,0,0,0,0
"18","kmeans",0.481828290539652,0.757066384305501,0.790449088370197,0.794518065379506,0.780624661852095,0.760063848333591,0.830604857327546,0.93007614213198,0.991698540367262,7,0.480982038517323,0.732695539160091,0.787701460276349,0.689089626299444,0.686742696446681,0.678850810206742,0.699482870071105,0.892131979695431,0.98592289681951,7,0.487366896108774,0.762414152226169,0.801378673413287,0.808443707772742,0.793445613446293,0.770703933747412,0.848031520300428,0.939086294416244,0.993130760647321,7,0.00194734854665228,0.0107782325504293,0.00367931164479516,0.0356402368665664,0.0319441360761018,0.0274162699752942,0.0443748015553716,0.0180404013196821,0.00286451689945378,0
"19","cmeans",0.469813668830108,0.728785562969245,0.766220072971129,0.783112479946841,0.773451567275621,0.75018939532334,0.817535321821036,0.928172588832487,0.987346409613065,7,0.465081771762643,0.684516900087995,0.758820916107786,0.692623238866717,0.691623264794742,0.675284434235841,0.710407239819005,0.908629441624365,0.97961480659705,7,0.474407984317525,0.743150745915138,0.786762099907105,0.806286584521757,0.794362821542236,0.76906987836051,0.845304275556376,0.934010152284264,0.989741290900999,7,0.00459586023680651,0.0224595455241315,0.0105983898244204,0.04524910669933,0.0409175122579888,0.0374529040260889,0.0535761626531665,0.00983318305979963,0.00390243376850986,0
"20","ecm",0.449499353858236,0.609676308515274,0.746377484131005,0.513971884437292,0.507768489588723,0.490930005117915,0.538095238095238,0.8248730964467,0.936003199195041,5,0.449499353858236,0.609676308515274,0.746377484131005,0.513971884437292,0.507768489588723,0.490930005117915,0.538095238095238,0.8248730964467,0.936003199195041,5,0.449499353858236,0.609676308515274,0.746377484131005,0.513971884437292,0.507768489588723,0.490930005117915,0.538095238095238,0.8248730964467,0.936003199195041,5,0,0,0,0,0,0,0,0,0,0
