"x","labels","labels.1","labels.2","labels.3","labels.4","labels.5","labels.6","labels.7","labels"
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
3,2,6,6,1,1,5,1,2,2
