"","Algorithme","Mean_Sil","Mean_ARI","Mean_Vmes","Mean_FM","Mean_F1","Mean_Precision","Mean_Recall","Mean_Accuracy","Mean_Overlap","Mean_Clusters","Min_Sil","Min_ARI","Min_Vmes","Min_FM","Min_F1","Min_Precision","Min_Recall","Min_Accuracy","Min_Overlap","Min_Clusters","Max_Sil","Max_ARI","Max_Vmes","Max_FM","Max_F1","Max_Precision","Max_Recall","Max_Accuracy","Max_Overlap","Max_Clusters","EC_Sil","EC_ARI","EC_Vmes","EC_FM","EC_F1","EC_Precision","EC_Recall","EC_Accuracy","EC_Overlap","EC_Clusters"
"11","ecm_FuzzySilhouette",0.352363796826714,0.0751403501586983,0.532007643006197,0.584763490100072,0.574132179398797,0.517009568250377,0.661396539548023,0.899,0.977453453453453,6,0.352363796826714,0.0751403501586983,0.532007643006197,0.584763490100072,0.574132179398797,0.517009568250377,0.661396539548023,0.899,0.977453453453453,6,0.352363796826714,0.0751403501586983,0.532007643006197,0.584763490100072,0.574132179398797,0.517009568250377,0.661396539548023,0.899,0.977453453453453,6,0,0,0,0,0,0,0,0,0,0
"12","ecm_Mass25",0.192638515611335,0.0220950333688343,0.498385547251477,0.600538622340094,0.595590323899849,0.577674327644975,0.624721138120725,0.9101,0.974645445445445,13.6,0.128601372277665,0.0159819745708022,0.497170162519241,0.551863210361708,0.544273469222052,0.543384441367892,0.560474278917633,0.9,0.970084084084084,13,0.218271751318333,0.0259615324446991,0.500810802753806,0.626645672494973,0.623418030411072,0.634528700958721,0.657821327683616,0.923,0.977279279279279,16,0.0327549804702627,0.00473685666784424,0.00150468908695062,0.0319158797172935,0.0336538296533004,0.0266696639482521,0.0435787312892165,0.00723118247592093,0.00329439453886957,0.916515138991185
"13","ecm_Mass50",0.308459629094893,0.0279689494191662,0.466681437589782,0.821799774832839,0.805465415156941,0.890931928579054,0.758031953117256,0.949,0.99636036036036,24,0.308459629094893,0.0279689494191662,0.466681437589782,0.821799774832839,0.805465415156941,0.890931928579054,0.758031953117256,0.949,0.99636036036036,24,0.308459629094893,0.0279689494191662,0.466681437589782,0.821799774832839,0.805465415156941,0.890931928579054,0.758031953117256,0.949,0.99636036036036,24,0,0,0,0,0,0,0,0,0,0
"14","ecm_Mass100",0.308459629094893,0.0279689494191662,0.466681437589782,0.821799774832839,0.805465415156941,0.890931928579054,0.758031953117256,0.949,0.99636036036036,24,0.308459629094893,0.0279689494191662,0.466681437589782,0.821799774832839,0.805465415156941,0.890931928579054,0.758031953117256,0.949,0.99636036036036,24,0.308459629094893,0.0279689494191662,0.466681437589782,0.821799774832839,0.805465415156941,0.890931928579054,0.758031953117256,0.949,0.99636036036036,24,0,0,0,0,0,0,0,0,0,0
"15","hclust",0.307335849117513,0.0750880577240624,0.549402443663921,0.368907039226183,0.354439064397584,0.321178072473884,0.423728813559322,0.884,0.961497497497497,4,0.307335849117513,0.0750880577240624,0.549402443663921,0.368907039226183,0.354439064397584,0.321178072473884,0.423728813559322,0.884,0.961497497497497,4,0.307335849117513,0.0750880577240624,0.549402443663921,0.368907039226183,0.354439064397584,0.321178072473884,0.423728813559322,0.884,0.961497497497497,4,0,0,0,0,0,0,0,0,0,0
"16","hdbscanafter",0.221107713548973,-0.000231159571589023,0.514224073866591,0.234741231851188,0.23432518597237,0.221163490471414,0.249152542372881,0.882,0.96023023023023,6,0.221107713548973,-0.000231159571589023,0.514224073866591,0.234741231851188,0.23432518597237,0.221163490471414,0.249152542372881,0.882,0.96023023023023,6,0.221107713548973,-0.000231159571589023,0.514224073866591,0.234741231851188,0.23432518597237,0.221163490471414,0.249152542372881,0.882,0.96023023023023,6,0,0,0,0,0,0,0,0,0,0
"17","hdbscanbefore",0.243653961604461,0.0180085723999843,0.516596622121267,0.234741231851188,0.23432518597237,0.221163490471414,0.249152542372881,0.882,0.960856856856857,5,0.243653961604461,0.0180085723999843,0.516596622121267,0.234741231851188,0.23432518597237,0.221163490471414,0.249152542372881,0.882,0.960856856856857,5,0.243653961604461,0.0180085723999843,0.516596622121267,0.234741231851188,0.23432518597237,0.221163490471414,0.249152542372881,0.882,0.960856856856857,5,0,0,0,0,0,0,0,0,0,0
"18","kmeans",0.32074716362285,0.0294801784909873,0.546738222987406,0.234741231851188,0.23432518597237,0.221163490471414,0.249152542372881,0.882,0.955426226226226,4,0.317117741934393,0.0285161053416009,0.544310084691093,0.234741231851188,0.23432518597237,0.221163490471414,0.249152542372881,0.882,0.954976976976977,4,0.329215814229252,0.0317296825062222,0.547778853685826,0.234741231851188,0.23432518597237,0.221163490471414,0.249152542372881,0.882,0.956474474474474,4,0.00554403320542446,0.00147264606084588,0.0015895896487007,0,0,0,0,0,0.000686239563518571,0
"19","cmeans",0.233941892964618,0.0776236494458329,0.539821629178095,0.368263219516691,0.358385385471036,0.326663874750338,0.415160075329567,0.891,0.962216216216216,4,0.233941892964618,0.0776236494458329,0.539821629178095,0.368263219516691,0.358385385471036,0.326663874750338,0.415160075329567,0.891,0.962216216216216,4,0.233941892964618,0.0776236494458329,0.539821629178095,0.368263219516691,0.358385385471036,0.326663874750338,0.415160075329567,0.891,0.962216216216216,4,0,0,0,0,0,0,0,0,0,0
"20","ecm",0.302047648768526,0.0116924735185998,0.531408859830194,0.234741231851188,0.23432518597237,0.221163490471414,0.249152542372881,0.882,0.949227227227227,4,0.302047648768526,0.0116924735185998,0.531408859830194,0.234741231851188,0.23432518597237,0.221163490471414,0.249152542372881,0.882,0.949227227227227,4,0.302047648768526,0.0116924735185998,0.531408859830194,0.234741231851188,0.23432518597237,0.221163490471414,0.249152542372881,0.882,0.949227227227227,4,0,0,0,0,0,0,0,0,0,0
